Invoice Number,Type,Product Code,Product Name,Description,Quantity,Unit Price,Subtotal,Total,Taxes
INV/2025/00233,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00233,out_invoice,,,INV/2025/00233,0.00,0.00,0.00,0.00,
INV/2025/00234,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,36.64,36.64,44.33,"{""en_US"": ""21% S""}"
INV/2025/00234,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00234,out_invoice,,,INV/2025/00234,0.00,0.00,0.00,0.00,
INV/2025/00235,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,40.71,40.71,49.26,"{""en_US"": ""21% S""}"
INV/2025/00235,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00235,out_invoice,,,INV/2025/00235,0.00,0.00,0.00,0.00,
INV/2025/00236,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,19.48,19.48,23.57,"{""en_US"": ""21% S""}"
INV/2025/00236,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00236,out_invoice,,,INV/2025/00236,0.00,0.00,0.00,0.00,
INV/2025/00237,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,32.28,32.28,39.06,"{""en_US"": ""21% S""}"
INV/2025/00237,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00237,out_invoice,,,INV/2025/00237,0.00,0.00,0.00,0.00,
INV/2025/00238,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,41.69,41.69,50.44,"{""en_US"": ""21% S""}"
INV/2025/00238,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00238,out_invoice,,,INV/2025/00238,0.00,0.00,0.00,0.00,
INV/2025/00239,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.80,15.80,19.12,"{""en_US"": ""21% S""}"
INV/2025/00239,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00239,out_invoice,,,INV/2025/00239,0.00,0.00,0.00,0.00,
INV/2025/00240,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,41.69,41.69,50.44,"{""en_US"": ""21% S""}"
INV/2025/00240,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00240,out_invoice,,,INV/2025/00240,0.00,0.00,0.00,0.00,
INV/2025/00241,out_invoice,,,Desenvolupament sistema per pagar multiples factures,7.00,39.00,273.00,330.33,"{""en_US"": ""21% S""}"
INV/2025/00241,out_invoice,,,INV/2025/00241,0.00,0.00,0.00,0.00,
INV/2025/00241,out_invoice,,,07/02/2025 - Reunió telefónica amb Anna Izquierdo per planificar publicació del nou mòdul de pagaments multiples,1.00,39.00,39.00,47.19,"{""en_US"": ""21% S""}"
INV/2025/00241,out_invoice,,,Publicació a l'entorn de producció i proves del paquet de modificacions instal·lat.,1.00,39.00,39.00,47.19,"{""en_US"": ""21% S""}"
INV/2025/00241,out_invoice,,,Desconnectar usuaris de test i provar de nou tot el nou sistema de pagament.,1.00,39.00,39.00,47.19,"{""en_US"": ""21% S""}"
INV/2025/00241,out_invoice,,,Publicació a l'entorn de producció i proves del paquet de modificacions instal·lat.,1.00,39.00,39.00,47.19,"{""en_US"": ""21% S""}"
INV/2025/00241,out_invoice,,,,1.00,0.00,0.00,0.00,
INV/2025/00241,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00242,out_invoice,,,"Factura correspondiente al curso bonificado de:
(B1) Curso avanzado sobre las Normas Internas, la Seguridad de la Información y la Protección de Datos",1.00,450.00,450.00,544.50,"{""en_US"": ""21% S""}"
INV/2025/00242,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00242,out_invoice,,,INV/2025/00242,0.00,0.00,0.00,0.00,
INV/2025/00243,out_invoice,,,Ratificación y defensa del pericial en sede judicial,7.50,85.00,637.50,771.38,"{""en_US"": ""21% S""}"
INV/2025/00243,out_invoice,,,INV/2025/00243,0.00,0.00,0.00,0.00,
INV/2025/00243,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00244,out_invoice,,,Inicio proyecto Adecuación al RGPD y a la LOPDGDD,1.00,245.00,245.00,296.45,"{""en_US"": ""21% S""}"
INV/2025/00244,out_invoice,,,Inicio proyecto Adecuación a la LSSI-CE,1.00,99.00,99.00,119.79,"{""en_US"": ""21% S""}"
INV/2025/00244,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00244,out_invoice,,,INV/2025/00244,0.00,0.00,0.00,0.00,
INV/2025/00245,out_invoice,,,"Factura correspondiente al curso bonificado de:
(B1) Curso avanzado sobre las Normas Internas, la Seguridad de la Información y la Protección de Datos (CA)",1.00,300.00,300.00,363.00,"{""en_US"": ""21% S""}"
INV/2025/00245,out_invoice,,,INV/2025/00245,0.00,0.00,0.00,0.00,
INV/2025/00245,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00246,out_invoice,,,"Factura correspondiente al curso bonificado de:
(B1) Curso avanzado sobre las Normas Internas, la Seguridad de la Información y la Protección de Datos",1.00,600.00,600.00,726.00,"{""en_US"": ""21% S""}"
INV/2025/00246,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00246,out_invoice,,,INV/2025/00246,0.00,0.00,0.00,0.00,
INV/2025/00247,out_invoice,,,Pago final 60% proyecto Auditoria Informática,1.00,1167.75,1167.75,1412.98,"{""en_US"": ""21% S""}"
INV/2025/00247,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00247,out_invoice,,,INV/2025/00247,0.00,0.00,0.00,0.00,
INV/2025/00248,out_invoice,,,Pagament inici projecte Adequació Protecció de Dades,1.00,295.00,295.00,356.95,"{""en_US"": ""21% S""}"
INV/2025/00248,out_invoice,,,Pagament inici projecte Adequació LSSI-CE,1.00,99.00,99.00,119.79,"{""en_US"": ""21% S""}"
INV/2025/00248,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00248,out_invoice,,,INV/2025/00248,0.00,0.00,0.00,0.00,
INV/2025/00249,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,38.96,38.96,47.14,"{""en_US"": ""21% S""}"
INV/2025/00249,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00249,out_invoice,,,INV/2025/00249,0.00,0.00,0.00,0.00,
INV/2025/00250,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00250,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00250,out_invoice,,,INV/2025/00250,0.00,0.00,0.00,0.00,
INV/2025/00251,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,21.49,21.49,26.00,"{""en_US"": ""21% S""}"
INV/2025/00251,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00251,out_invoice,,,INV/2025/00251,0.00,0.00,0.00,0.00,
INV/2025/00252,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00252,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00252,out_invoice,,,INV/2025/00252,0.00,0.00,0.00,0.00,
INV/2025/00253,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00253,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00253,out_invoice,,,INV/2025/00253,0.00,0.00,0.00,0.00,
INV/2025/00254,out_invoice,,,"Pagament fraccionat mensual corresponent als següents serveis:
* Adequació al RGPD-LOPDGDD
* Manteniment expert en RGPD-LOPDGDD
* Adequació a la LSSI-CE
* Manteniment expert en LSSI-CE",1.00,42.37,42.37,51.27,"{""en_US"": ""21% S""}"
INV/2025/00254,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00254,out_invoice,,,INV/2025/00254,0.00,0.00,0.00,0.00,
INV/2025/00255,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,21.05,21.05,25.47,"{""en_US"": ""21% S""}"
INV/2025/00255,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00255,out_invoice,,,INV/2025/00255,0.00,0.00,0.00,0.00,
INV/2025/00256,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,110.65,110.65,133.89,"{""en_US"": ""21% S""}"
INV/2025/00256,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00256,out_invoice,,,INV/2025/00256,0.00,0.00,0.00,0.00,
INV/2025/00257,out_invoice,,,"Quota mensual relatius als serveis de:
* Adequació al RGPD i a la LOPDGDD
* Manteniment expert en RGPD i a la LOPDGDD",1.00,30.70,30.70,37.15,"{""en_US"": ""21% S""}"
INV/2025/00257,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00257,out_invoice,,,INV/2025/00257,0.00,0.00,0.00,0.00,
INV/2025/00258,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,42.23,42.23,51.10,"{""en_US"": ""21% S""}"
INV/2025/00258,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00258,out_invoice,,,INV/2025/00258,0.00,0.00,0.00,0.00,
INV/2025/00259,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,40.72,40.72,49.27,"{""en_US"": ""21% S""}"
INV/2025/00259,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00259,out_invoice,,,INV/2025/00259,0.00,0.00,0.00,0.00,
INV/2025/00260,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,31.91,31.91,38.61,"{""en_US"": ""21% S""}"
INV/2025/00260,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00260,out_invoice,,,INV/2025/00260,0.00,0.00,0.00,0.00,
INV/2025/00261,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,15.06,15.06,18.22,"{""en_US"": ""21% S""}"
INV/2025/00261,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00261,out_invoice,,,INV/2025/00261,0.00,0.00,0.00,0.00,
INV/2025/00262,out_invoice,,,"Quota mensual de manteniment integral sobre el
Reglament General de Protecció de Dades",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00262,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00262,out_invoice,,,INV/2025/00262,0.00,0.00,0.00,0.00,
INV/2025/00263,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,38.78,38.78,46.92,"{""en_US"": ""21% S""}"
INV/2025/00263,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00263,out_invoice,,,INV/2025/00263,0.00,0.00,0.00,0.00,
INV/2025/00264,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,36.93,36.93,44.69,"{""en_US"": ""21% S""}"
INV/2025/00264,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00264,out_invoice,,,INV/2025/00264,0.00,0.00,0.00,0.00,
INV/2025/00265,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,60.94,60.94,73.74,"{""en_US"": ""21% S""}"
INV/2025/00265,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00265,out_invoice,,,INV/2025/00265,0.00,0.00,0.00,0.00,
INV/2025/00266,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00266,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00266,out_invoice,,,INV/2025/00266,0.00,0.00,0.00,0.00,
INV/2025/00267,out_invoice,,,"Quota mensual relatius als serveis del Canal de Denúncies:
Manteniment de la plataforma web per a la recepció, emmagatzematge
i gestió de denúncies.
Servei externalitzat de gestió, assessorament i
suport de denúncies.",1.00,61.47,61.47,74.38,"{""en_US"": ""21% S""}"
INV/2025/00267,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00267,out_invoice,,,INV/2025/00267,0.00,0.00,0.00,0.00,
INV/2025/00268,out_invoice,,,"Quota mensual relatius als serveis de Delegat de Protecció de Dades:
Manteniment de la plataforma web per a la recepció, emmagatzematge
enfront de l'Agència Espanyola de Protecció de Dades (AGPD).
Atendre les peticions de l'Agència Espanyola de Protecció de Dades.
Consultes il·limitades referent a les funcions i obligacions del DPD.",1.00,43.02,43.02,52.05,"{""en_US"": ""21% S""}"
INV/2025/00268,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00268,out_invoice,,,INV/2025/00268,0.00,0.00,0.00,0.00,
INV/2025/00269,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00269,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00269,out_invoice,,,INV/2025/00269,0.00,0.00,0.00,0.00,
INV/2025/00270,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,13.27,13.27,16.06,"{""en_US"": ""21% S""}"
INV/2025/00270,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00270,out_invoice,,,INV/2025/00270,0.00,0.00,0.00,0.00,
INV/2025/00271,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Mantenimiento experto en RGPD-LOPDGDD
* Mantenimiento experto en RGPD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,55.69,55.69,67.38,"{""en_US"": ""21% S""}"
INV/2025/00271,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00271,out_invoice,,,INV/2025/00271,0.00,0.00,0.00,0.00,
INV/2025/00272,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00272,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00272,out_invoice,,,INV/2025/00272,0.00,0.00,0.00,0.00,
INV/2025/00273,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,47.66,47.66,57.67,"{""en_US"": ""21% S""}"
INV/2025/00273,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00273,out_invoice,,,INV/2025/00273,0.00,0.00,0.00,0.00,
INV/2025/00274,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,129.09,129.09,156.20,"{""en_US"": ""21% S""}"
INV/2025/00274,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00274,out_invoice,,,INV/2025/00274,0.00,0.00,0.00,0.00,
INV/2025/00275,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,21.05,21.05,25.47,"{""en_US"": ""21% S""}"
INV/2025/00275,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00275,out_invoice,,,INV/2025/00275,0.00,0.00,0.00,0.00,
INV/2025/00276,out_invoice,,,"Cuota mensual relativos a los servicios del Sistema de Información Interno:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,125.94,125.94,152.39,"{""en_US"": ""21% S""}"
INV/2025/00276,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00276,out_invoice,,,INV/2025/00276,0.00,0.00,0.00,0.00,
INV/2025/00277,out_invoice,,,"Pago fraccionado trimestral correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,209.44,209.44,253.42,"{""en_US"": ""21% S""}"
INV/2025/00277,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00277,out_invoice,,,INV/2025/00277,0.00,0.00,0.00,0.00,
INV/2025/00278,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00278,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00278,out_invoice,,,INV/2025/00278,0.00,0.00,0.00,0.00,
INV/2025/00279,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,50.11,50.11,60.63,"{""en_US"": ""21% S""}"
INV/2025/00279,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00279,out_invoice,,,INV/2025/00279,0.00,0.00,0.00,0.00,
INV/2025/00280,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,33.39,33.39,40.40,"{""en_US"": ""21% S""}"
INV/2025/00280,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00280,out_invoice,,,INV/2025/00280,0.00,0.00,0.00,0.00,
INV/2025/00281,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,47.52,47.52,57.50,"{""en_US"": ""21% S""}"
INV/2025/00281,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00281,out_invoice,,,INV/2025/00281,0.00,0.00,0.00,0.00,
INV/2025/00282,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,32.07,32.07,38.80,"{""en_US"": ""21% S""}"
INV/2025/00282,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00282,out_invoice,,,INV/2025/00282,0.00,0.00,0.00,0.00,
INV/2025/00283,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento LSSI-CE",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00283,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00283,out_invoice,,,INV/2025/00283,0.00,0.00,0.00,0.00,
INV/2025/00284,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00284,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00284,out_invoice,,,INV/2025/00284,0.00,0.00,0.00,0.00,
INV/2025/00285,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,35.31,35.31,42.73,"{""en_US"": ""21% S""}"
INV/2025/00285,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00285,out_invoice,,,INV/2025/00285,0.00,0.00,0.00,0.00,
INV/2025/00286,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,25.36,25.36,30.69,"{""en_US"": ""21% S""}"
INV/2025/00286,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00286,out_invoice,,,INV/2025/00286,0.00,0.00,0.00,0.00,
